start|hour|trips|latitude|longitude
(40.739,-73.985)|2|2433|40.739|-73.985
(40.739,-73.985)|3|1281|40.739|-73.985
(40.739,-73.985)|4|542|40.739|-73.985
(40.739,-73.985)|5|393|40.739|-73.985
(40.739,-73.985)|6|904|40.739|-73.985
(40.739,-73.985)|7|2232|40.739|-73.985
(40.739,-73.985)|8|2708|40.739|-73.985
(40.739,-73.985)|9|2606|40.739|-73.985
(40.739,-73.985)|10|2114|40.739|-73.985
(40.739,-73.985)|11|1971|40.739|-73.985
(40.739,-73.985)|12|1980|40.739|-73.985
(40.739,-73.985)|13|1804|40.739|-73.985
(40.739,-73.985)|14|1744|40.739|-73.985
(40.739,-73.985)|15|1541|40.739|-73.985
(40.739,-73.985)|16|1247|40.739|-73.985
(40.739,-73.985)|17|1654|40.739|-73.985
(40.739,-73.985)|18|2448|40.739|-73.985
(40.739,-73.985)|19|2969|40.739|-73.985
(40.739,-73.985)|20|3332|40.739|-73.985
(40.739,-73.985)|21|3520|40.739|-73.985
(40.739,-73.985)|22|3854|40.739|-73.985
(40.739,-73.985)|23|3910|40.739|-73.985
(40.739,-73.987)|0|5943|40.739|-73.987
(40.739,-73.987)|1|3474|40.739|-73.987
(40.739,-73.987)|2|1870|40.739|-73.987
(40.739,-73.987)|3|1088|40.739|-73.987
(40.739,-73.987)|4|858|40.739|-73.987
(40.739,-73.987)|5|1178|40.739|-73.987
(40.739,-73.987)|6|3548|40.739|-73.987
(40.739,-73.987)|7|7613|40.739|-73.987
(40.739,-73.987)|8|9183|40.739|-73.987
(40.739,-73.987)|9|9164|40.739|-73.987
(40.739,-73.987)|10|7226|40.739|-73.987
(40.739,-73.987)|11|7131|40.739|-73.987
(40.739,-73.987)|12|7790|40.739|-73.987
(40.739,-73.987)|13|8058|40.739|-73.987
(40.739,-73.987)|14|8335|40.739|-73.987
(40.739,-73.987)|15|7695|40.739|-73.987
(40.739,-73.987)|16|6956|40.739|-73.987
(40.739,-73.987)|17|8917|40.739|-73.987
(40.739,-73.987)|18|10834|40.739|-73.987
(40.739,-73.987)|19|11471|40.739|-73.987
(40.739,-73.987)|20|11174|40.739|-73.987
(40.739,-73.987)|21|11456|40.739|-73.987
(40.739,-73.987)|22|10899|40.739|-73.987
(40.739,-73.987)|23|8588|40.739|-73.987
(40.739,-73.988)|0|3496|40.739|-73.988
(40.739,-73.988)|1|1703|40.739|-73.988
(40.739,-73.988)|2|700|40.739|-73.988
(40.739,-73.988)|3|383|40.739|-73.988
(40.739,-73.988)|4|324|40.739|-73.988
(40.739,-73.988)|5|349|40.739|-73.988
(40.739,-73.988)|6|621|40.739|-73.988
(40.739,-73.988)|7|1377|40.739|-73.988
(40.739,-73.988)|8|1877|40.739|-73.988
(40.739,-73.988)|9|1590|40.739|-73.988
(40.739,-73.988)|10|1530|40.739|-73.988
(40.739,-73.988)|11|1701|40.739|-73.988
(40.739,-73.988)|12|1834|40.739|-73.988
(40.739,-73.988)|13|2249|40.739|-73.988
(40.739,-73.988)|14|2392|40.739|-73.988
(40.739,-73.988)|15|2132|40.739|-73.988
(40.739,-73.988)|16|1884|40.739|-73.988
(40.739,-73.988)|17|2427|40.739|-73.988
(40.739,-73.988)|18|3216|40.739|-73.988
(40.739,-73.988)|19|3824|40.739|-73.988
(40.739,-73.988)|20|4100|40.739|-73.988
(40.739,-73.988)|21|4443|40.739|-73.988
(40.739,-73.988)|22|4449|40.739|-73.988
(40.739,-73.988)|23|4527|40.739|-73.988
(40.739,-73.99)|0|2475|40.739|-73.99
(40.739,-73.99)|1|996|40.739|-73.99
(40.739,-73.99)|2|424|40.739|-73.99
(40.739,-73.99)|3|256|40.739|-73.99
(40.739,-73.99)|4|130|40.739|-73.99
(40.739,-73.99)|5|67|40.739|-73.99
(40.739,-73.99)|6|187|40.739|-73.99
(40.739,-73.99)|7|831|40.739|-73.99
(40.739,-73.99)|8|1101|40.739|-73.99
(40.739,-73.99)|9|1504|40.739|-73.99
(40.739,-73.99)|10|2279|40.739|-73.99
(40.739,-73.99)|11|2698|40.739|-73.99
(40.739,-73.99)|12|3268|40.739|-73.99
(40.739,-73.99)|13|3581|40.739|-73.99
(40.739,-73.99)|14|4044|40.739|-73.99
(40.739,-73.99)|15|3676|40.739|-73.99
(40.739,-73.99)|16|2956|40.739|-73.99
(40.739,-73.99)|17|3464|40.739|-73.99
(40.739,-73.99)|18|4828|40.739|-73.99
(40.739,-73.99)|19|5495|40.739|-73.99
(40.739,-73.99)|20|5580|40.739|-73.99
(40.739,-73.99)|21|5613|40.739|-73.99
(40.739,-73.99)|22|4741|40.739|-73.99
(40.739,-73.99)|23|3734|40.739|-73.99
(40.739,-73.991)|0|1835|40.739|-73.991
(40.739,-73.991)|1|1132|40.739|-73.991
(40.739,-73.991)|2|708|40.739|-73.991
(40.739,-73.991)|3|606|40.739|-73.991
(40.739,-73.991)|4|491|40.739|-73.991
(40.739,-73.991)|5|285|40.739|-73.991
(40.739,-73.991)|6|873|40.739|-73.991
(40.739,-73.991)|7|1818|40.739|-73.991
(40.739,-73.991)|8|2688|40.739|-73.991
(40.739,-73.991)|9|2521|40.739|-73.991
(40.739,-73.991)|10|3282|40.739|-73.991
(40.739,-73.991)|11|4350|40.739|-73.991
(40.739,-73.991)|12|5042|40.739|-73.991
(40.739,-73.991)|13|5407|40.739|-73.991
(40.739,-73.991)|14|5786|40.739|-73.991
(40.739,-73.991)|15|5811|40.739|-73.991
(40.739,-73.991)|16|5211|40.739|-73.991
(40.739,-73.991)|17|5766|40.739|-73.991
(40.739,-73.991)|18|6841|40.739|-73.991
(40.739,-73.991)|19|6725|40.739|-73.991
(40.739,-73.991)|20|5454|40.739|-73.991
(40.739,-73.991)|21|3815|40.739|-73.991
(40.739,-73.991)|22|2898|40.739|-73.991
(40.739,-73.991)|23|2477|40.739|-73.991
(40.739,-73.992)|0|1437|40.739|-73.992
(40.739,-73.992)|1|790|40.739|-73.992
(40.739,-73.992)|2|412|40.739|-73.992
(40.739,-73.992)|3|264|40.739|-73.992
(40.739,-73.992)|4|201|40.739|-73.992
(40.739,-73.992)|5|155|40.739|-73.992
(40.739,-73.992)|6|834|40.739|-73.992
(40.739,-73.992)|7|1725|40.739|-73.992
(40.739,-73.992)|8|2708|40.739|-73.992
(40.739,-73.992)|9|2508|40.739|-73.992
(40.739,-73.992)|10|2938|40.739|-73.992
(40.739,-73.992)|11|3745|40.739|-73.992
(40.739,-73.992)|12|4337|40.739|-73.992
(40.739,-73.992)|13|4413|40.739|-73.992
(40.739,-73.992)|14|4934|40.739|-73.992
(40.739,-73.992)|15|4632|40.739|-73.992
(40.739,-73.992)|16|4232|40.739|-73.992
(40.739,-73.992)|17|4919|40.739|-73.992
(40.739,-73.992)|18|5959|40.739|-73.992
(40.739,-73.992)|19|5786|40.739|-73.992
(40.739,-73.992)|20|4934|40.739|-73.992
(40.739,-73.992)|21|3756|40.739|-73.992
(40.739,-73.992)|22|2812|40.739|-73.992
(40.739,-73.992)|23|2204|40.739|-73.992
(40.739,-73.993)|0|366|40.739|-73.993
(40.739,-73.993)|1|242|40.739|-73.993
(40.739,-73.993)|2|127|40.739|-73.993
(40.739,-73.993)|3|46|40.739|-73.993
(40.739,-73.993)|4|25|40.739|-73.993
(40.739,-73.993)|5|31|40.739|-73.993
(40.739,-73.993)|6|72|40.739|-73.993
(40.739,-73.993)|7|193|40.739|-73.993
(40.739,-73.993)|8|290|40.739|-73.993
(40.739,-73.993)|9|546|40.739|-73.993
(40.739,-73.993)|10|710|40.739|-73.993
(40.739,-73.993)|11|915|40.739|-73.993
(40.739,-73.993)|12|1064|40.739|-73.993
(40.739,-73.993)|13|1079|40.739|-73.993
(40.739,-73.993)|14|999|40.739|-73.993
(40.739,-73.993)|15|906|40.739|-73.993
(40.739,-73.993)|16|696|40.739|-73.993
(40.739,-73.993)|17|866|40.739|-73.993
(40.739,-73.993)|18|1222|40.739|-73.993
(40.739,-73.993)|19|1348|40.739|-73.993
(40.739,-73.993)|20|1186|40.739|-73.993
(40.739,-73.993)|21|939|40.739|-73.993
(40.739,-73.993)|22|611|40.739|-73.993
(40.739,-73.993)|23|491|40.739|-73.993
(40.739,-73.995)|0|2411|40.739|-73.995
(40.739,-73.995)|1|1798|40.739|-73.995
(40.739,-73.995)|2|1226|40.739|-73.995
(40.739,-73.995)|3|708|40.739|-73.995
(40.739,-73.995)|4|435|40.739|-73.995
(40.739,-73.995)|5|429|40.739|-73.995
(40.739,-73.995)|6|897|40.739|-73.995
(40.739,-73.995)|7|1443|40.739|-73.995
(40.739,-73.995)|8|2050|40.739|-73.995
(40.739,-73.995)|9|1827|40.739|-73.995
(40.739,-73.995)|10|1950|40.739|-73.995
(40.739,-73.995)|11|2161|40.739|-73.995
(40.739,-73.995)|12|2665|40.739|-73.995
(40.739,-73.995)|13|2895|40.739|-73.995
(40.739,-73.995)|14|3214|40.739|-73.995
(40.739,-73.995)|15|3148|40.739|-73.995
(40.739,-73.995)|16|2819|40.739|-73.995
(40.739,-73.995)|17|3326|40.739|-73.995
(40.739,-73.995)|18|4001|40.739|-73.995
(40.739,-73.995)|19|3965|40.739|-73.995
(40.739,-73.995)|20|3979|40.739|-73.995
(40.739,-73.995)|21|4243|40.739|-73.995
(40.739,-73.995)|22|3886|40.739|-73.995
(40.739,-73.995)|23|3127|40.739|-73.995
(40.739,-73.996)|0|2780|40.739|-73.996
(40.739,-73.996)|1|1962|40.739|-73.996
(40.739,-73.996)|2|1410|40.739|-73.996
(40.739,-73.996)|3|1010|40.739|-73.996
(40.739,-73.996)|4|1005|40.739|-73.996
(40.739,-73.996)|5|1757|40.739|-73.996
(40.739,-73.996)|6|3281|40.739|-73.996
(40.739,-73.996)|7|4038|40.739|-73.996
(40.739,-73.996)|8|4506|40.739|-73.996
(40.739,-73.996)|9|5620|40.739|-73.996
(40.739,-73.996)|10|5154|40.739|-73.996
(40.739,-73.996)|11|4960|40.739|-73.996
(40.739,-73.996)|12|5229|40.739|-73.996
(40.739,-73.996)|13|5378|40.739|-73.996
(40.739,-73.996)|14|5200|40.739|-73.996
(40.739,-73.996)|15|4670|40.739|-73.996
(40.739,-73.996)|16|4382|40.739|-73.996
(40.739,-73.996)|17|5352|40.739|-73.996
(40.739,-73.996)|18|6690|40.739|-73.996
(40.739,-73.996)|19|6974|40.739|-73.996
(40.739,-73.996)|20|6227|40.739|-73.996
(40.739,-73.996)|21|5420|40.739|-73.996
(40.739,-73.996)|22|4738|40.739|-73.996
(40.739,-73.996)|23|3885|40.739|-73.996
(40.739,-73.999)|0|2508|40.739|-73.999
(40.739,-73.999)|1|1697|40.739|-73.999
(40.739,-73.999)|2|1225|40.739|-73.999
(40.739,-73.999)|3|913|40.739|-73.999
(40.739,-73.999)|4|1010|40.739|-73.999
(40.739,-73.999)|5|853|40.739|-73.999
(40.739,-73.999)|6|1292|40.739|-73.999
(40.739,-73.999)|7|2377|40.739|-73.999
(40.739,-73.999)|8|2551|40.739|-73.999
(40.739,-73.999)|9|3733|40.739|-73.999
(40.739,-73.999)|10|3282|40.739|-73.999
(40.739,-73.999)|11|2950|40.739|-73.999
(40.739,-73.999)|12|3022|40.739|-73.999
(40.739,-73.999)|13|3136|40.739|-73.999
(40.739,-73.999)|14|3002|40.739|-73.999
(40.739,-73.999)|15|2648|40.739|-73.999
(40.739,-73.999)|16|2396|40.739|-73.999
(40.739,-73.999)|17|2744|40.739|-73.999
(40.739,-73.999)|18|4020|40.739|-73.999
(40.739,-73.999)|19|4414|40.739|-73.999
(40.739,-73.999)|20|4248|40.739|-73.999
(40.739,-73.999)|21|3764|40.739|-73.999
(40.739,-73.999)|22|3724|40.739|-73.999
(40.739,-73.999)|23|3270|40.739|-73.999
(40.739,-74.0)|0|5061|40.739|-74.0
(40.739,-74.0)|1|4856|40.739|-74.0
(40.739,-74.0)|2|4488|40.739|-74.0
(40.739,-74.0)|3|4105|40.739|-74.0
(40.739,-74.0)|4|3823|40.739|-74.0
(40.739,-74.0)|5|2791|40.739|-74.0
(40.739,-74.0)|6|1877|40.739|-74.0
(40.739,-74.0)|7|1837|40.739|-74.0
(40.739,-74.0)|8|1901|40.739|-74.0
(40.739,-74.0)|9|2714|40.739|-74.0
(40.739,-74.0)|10|2734|40.739|-74.0
(40.739,-74.0)|11|2656|40.739|-74.0
(40.739,-74.0)|12|2708|40.739|-74.0
(40.739,-74.0)|13|2655|40.739|-74.0
(40.739,-74.0)|14|2608|40.739|-74.0
(40.739,-74.0)|15|2479|40.739|-74.0
(40.739,-74.0)|16|2053|40.739|-74.0
(40.739,-74.0)|17|2449|40.739|-74.0
(40.739,-74.0)|18|3598|40.739|-74.0
(40.739,-74.0)|19|4051|40.739|-74.0
(40.739,-74.0)|20|4106|40.739|-74.0
(40.739,-74.0)|21|4125|40.739|-74.0
(40.739,-74.0)|22|4404|40.739|-74.0
(40.739,-74.0)|23|4627|40.739|-74.0
(40.739,-74.002)|0|3758|40.739|-74.002
(40.739,-74.002)|1|5491|40.739|-74.002
(40.739,-74.002)|2|7162|40.739|-74.002
(40.739,-74.002)|3|6361|40.739|-74.002
(40.739,-74.002)|4|1915|40.739|-74.002
(40.739,-74.002)|5|449|40.739|-74.002
(40.739,-74.002)|6|259|40.739|-74.002
(40.739,-74.002)|7|286|40.739|-74.002
(40.739,-74.002)|8|478|40.739|-74.002
(40.739,-74.002)|9|686|40.739|-74.002
(40.739,-74.002)|10|663|40.739|-74.002
(40.739,-74.002)|11|741|40.739|-74.002
(40.739,-74.002)|12|805|40.739|-74.002
(40.739,-74.002)|13|757|40.739|-74.002
(40.739,-74.002)|14|758|40.739|-74.002
(40.739,-74.002)|15|727|40.739|-74.002
(40.739,-74.002)|16|614|40.739|-74.002
(40.739,-74.002)|17|765|40.739|-74.002
(40.739,-74.002)|18|1169|40.739|-74.002
(40.739,-74.002)|19|1683|40.739|-74.002
(40.739,-74.002)|20|1992|40.739|-74.002
(40.739,-74.002)|21|2117|40.739|-74.002
(40.739,-74.002)|22|2208|40.739|-74.002
(40.739,-74.002)|23|2593|40.739|-74.002
(40.739,-74.003)|0|4199|40.739|-74.003
(40.739,-74.003)|1|3565|40.739|-74.003
(40.739,-74.003)|2|2821|40.739|-74.003
(40.739,-74.003)|3|1964|40.739|-74.003
(40.739,-74.003)|4|1364|40.739|-74.003
(40.739,-74.003)|5|1185|40.739|-74.003
(40.739,-74.003)|6|2189|40.739|-74.003
(40.739,-74.003)|7|3728|40.739|-74.003
(40.739,-74.003)|8|4681|40.739|-74.003
(40.739,-74.003)|9|6042|40.739|-74.003
(40.739,-74.003)|10|4916|40.739|-74.003
(40.739,-74.003)|11|4656|40.739|-74.003
(40.739,-74.003)|12|4972|40.739|-74.003
(40.739,-74.003)|13|5061|40.739|-74.003
(40.739,-74.003)|14|4991|40.739|-74.003
(40.739,-74.003)|15|5178|40.739|-74.003
(40.739,-74.003)|16|5053|40.739|-74.003
(40.739,-74.003)|17|6079|40.739|-74.003
(40.739,-74.003)|18|7124|40.739|-74.003
(40.739,-74.003)|19|6674|40.739|-74.003
(40.739,-74.003)|20|5938|40.739|-74.003
(40.739,-74.003)|21|6304|40.739|-74.003
(40.739,-74.003)|22|6283|40.739|-74.003
(40.739,-74.003)|23|5297|40.739|-74.003
(40.739,-74.004)|0|1493|40.739|-74.004
(40.739,-74.004)|1|1347|40.739|-74.004
(40.739,-74.004)|2|1109|40.739|-74.004
(40.739,-74.004)|3|816|40.739|-74.004
(40.739,-74.004)|4|569|40.739|-74.004
(40.739,-74.004)|5|226|40.739|-74.004
(40.739,-74.004)|6|573|40.739|-74.004
(40.739,-74.004)|7|846|40.739|-74.004
(40.739,-74.004)|8|973|40.739|-74.004
(40.739,-74.004)|9|1168|40.739|-74.004
(40.739,-74.004)|10|1098|40.739|-74.004
(40.739,-74.004)|11|1044|40.739|-74.004
(40.739,-74.004)|12|1007|40.739|-74.004
(40.739,-74.004)|13|1106|40.739|-74.004
(40.739,-74.004)|14|1098|40.739|-74.004
(40.739,-74.004)|15|1026|40.739|-74.004
(40.739,-74.004)|16|957|40.739|-74.004
(40.739,-74.004)|17|1097|40.739|-74.004
(40.739,-74.004)|18|1448|40.739|-74.004
(40.739,-74.004)|19|1620|40.739|-74.004
(40.739,-74.004)|20|1473|40.739|-74.004
(40.739,-74.004)|21|1503|40.739|-74.004
(40.739,-74.004)|22|1567|40.739|-74.004
(40.739,-74.004)|23|1517|40.739|-74.004
(40.739,-74.006)|0|4161|40.739|-74.006
(40.739,-74.006)|1|4054|40.739|-74.006
(40.739,-74.006)|2|3738|40.739|-74.006
(40.739,-74.006)|3|3534|40.739|-74.006
(40.739,-74.006)|4|1845|40.739|-74.006
(40.739,-74.006)|5|299|40.739|-74.006
(40.739,-74.006)|6|360|40.739|-74.006
(40.739,-74.006)|7|730|40.739|-74.006
(40.739,-74.006)|8|1345|40.739|-74.006
(40.739,-74.006)|9|1593|40.739|-74.006
(40.739,-74.006)|10|1617|40.739|-74.006
(40.739,-74.006)|11|1811|40.739|-74.006
(40.739,-74.006)|12|2388|40.739|-74.006
(40.739,-74.006)|13|2791|40.739|-74.006
(40.739,-74.006)|14|3117|40.739|-74.006
(40.739,-74.006)|15|3108|40.739|-74.006
(40.739,-74.006)|16|2805|40.739|-74.006
(40.739,-74.006)|17|3450|40.739|-74.006
(40.739,-74.006)|18|4181|40.739|-74.006
(40.739,-74.006)|19|3709|40.739|-74.006
(40.739,-74.006)|20|3563|40.739|-74.006
(40.739,-74.006)|21|4000|40.739|-74.006
(40.739,-74.006)|22|4375|40.739|-74.006
(40.739,-74.006)|23|4359|40.739|-74.006
(40.739,-74.007)|0|2273|40.739|-74.007
(40.739,-74.007)|1|2680|40.739|-74.007
(40.739,-74.007)|2|3046|40.739|-74.007
(40.739,-74.007)|3|3182|40.739|-74.007
(40.739,-74.007)|4|941|40.739|-74.007
(40.739,-74.007)|5|134|40.739|-74.007
(40.739,-74.007)|6|209|40.739|-74.007
(40.739,-74.007)|7|382|40.739|-74.007
(40.739,-74.007)|8|472|40.739|-74.007
(40.739,-74.007)|9|638|40.739|-74.007
(40.739,-74.007)|10|638|40.739|-74.007
(40.739,-74.007)|11|737|40.739|-74.007
(40.739,-74.007)|12|817|40.739|-74.007
(40.739,-74.007)|13|1009|40.739|-74.007
(40.739,-74.007)|14|991|40.739|-74.007
(40.739,-74.007)|15|929|40.739|-74.007
(40.739,-74.007)|16|862|40.739|-74.007
(40.739,-74.007)|17|1073|40.739|-74.007
(40.739,-74.007)|18|1235|40.739|-74.007
(40.739,-74.007)|19|1222|40.739|-74.007
(40.739,-74.007)|20|1247|40.739|-74.007
(40.739,-74.007)|21|1436|40.739|-74.007
(40.739,-74.007)|22|1537|40.739|-74.007
(40.739,-74.007)|23|1816|40.739|-74.007
(40.739,-74.008)|0|2826|40.739|-74.008
(40.739,-74.008)|1|2193|40.739|-74.008
(40.739,-74.008)|2|1736|40.739|-74.008
(40.739,-74.008)|3|1218|40.739|-74.008
(40.739,-74.008)|4|754|40.739|-74.008
(40.739,-74.008)|5|645|40.739|-74.008
(40.739,-74.008)|6|3367|40.739|-74.008
(40.739,-74.008)|7|5506|40.739|-74.008
(40.739,-74.008)|8|7708|40.739|-74.008
(40.739,-74.008)|9|7433|40.739|-74.008
(40.739,-74.008)|10|5259|40.739|-74.008
(40.739,-74.008)|11|5304|40.739|-74.008
(40.739,-74.008)|12|6269|40.739|-74.008
(40.739,-74.008)|13|6282|40.739|-74.008
(40.739,-74.008)|14|6540|40.739|-74.008
(40.739,-74.008)|15|6081|40.739|-74.008
(40.739,-74.008)|16|4863|40.739|-74.008
(40.739,-74.008)|17|5129|40.739|-74.008
(40.739,-74.008)|18|5989|40.739|-74.008
(40.739,-74.008)|19|6277|40.739|-74.008
(40.739,-74.008)|20|5606|40.739|-74.008
(40.739,-74.008)|21|4657|40.739|-74.008
(40.739,-74.008)|22|3767|40.739|-74.008
(40.739,-74.008)|23|3383|40.739|-74.008
(40.74,-73.976)|0|2707|40.74|-73.976
(40.74,-73.976)|1|1305|40.74|-73.976
(40.74,-73.976)|2|980|40.74|-73.976
(40.74,-73.976)|3|750|40.74|-73.976
(40.74,-73.976)|4|745|40.74|-73.976
(40.74,-73.976)|5|650|40.74|-73.976
(40.74,-73.976)|6|1023|40.74|-73.976
(40.74,-73.976)|7|3263|40.74|-73.976
(40.74,-73.976)|8|3967|40.74|-73.976
(40.74,-73.976)|9|3112|40.74|-73.976
(40.74,-73.976)|10|3195|40.74|-73.976
(40.74,-73.976)|11|3792|40.74|-73.976
(40.74,-73.976)|12|4105|40.74|-73.976
(40.74,-73.976)|13|3895|40.74|-73.976
(40.74,-73.976)|14|4202|40.74|-73.976
(40.74,-73.976)|15|3623|40.74|-73.976
(40.74,-73.976)|16|2842|40.74|-73.976
(40.74,-73.976)|17|4139|40.74|-73.976
(40.74,-73.976)|18|5259|40.74|-73.976
(40.74,-73.976)|19|5793|40.74|-73.976
(40.74,-73.976)|20|5002|40.74|-73.976
(40.74,-73.976)|21|3676|40.74|-73.976
(40.74,-73.976)|22|3212|40.74|-73.976
(40.74,-73.976)|23|3354|40.74|-73.976
(40.74,-73.977)|0|570|40.74|-73.977
(40.74,-73.977)|1|262|40.74|-73.977
(40.74,-73.977)|2|182|40.74|-73.977
(40.74,-73.977)|3|145|40.74|-73.977
(40.74,-73.977)|4|130|40.74|-73.977
(40.74,-73.977)|5|120|40.74|-73.977
(40.74,-73.977)|6|212|40.74|-73.977
(40.74,-73.977)|7|807|40.74|-73.977
(40.74,-73.977)|8|1046|40.74|-73.977
(40.74,-73.977)|9|910|40.74|-73.977
(40.74,-73.977)|10|815|40.74|-73.977
(40.74,-73.977)|11|1026|40.74|-73.977
(40.74,-73.977)|12|1072|40.74|-73.977
(40.74,-73.977)|13|1094|40.74|-73.977
(40.74,-73.977)|14|1176|40.74|-73.977
(40.74,-73.977)|15|1195|40.74|-73.977
(40.74,-73.977)|16|879|40.74|-73.977
(40.74,-73.977)|17|1269|40.74|-73.977
(40.74,-73.977)|18|1299|40.74|-73.977
(40.74,-73.977)|19|1214|40.74|-73.977
(40.74,-73.977)|20|818|40.74|-73.977
(40.74,-73.977)|21|540|40.74|-73.977
(40.74,-73.977)|22|454|40.74|-73.977
(40.74,-73.977)|23|656|40.74|-73.977
(40.74,-73.979)|0|3057|40.74|-73.979
(40.74,-73.979)|1|1484|40.74|-73.979
(40.74,-73.979)|2|848|40.74|-73.979
(40.74,-73.979)|3|639|40.74|-73.979
(40.74,-73.979)|4|625|40.74|-73.979
(40.74,-73.979)|5|1075|40.74|-73.979
(40.74,-73.979)|6|2308|40.74|-73.979
(40.74,-73.979)|7|3461|40.74|-73.979
(40.74,-73.979)|8|3308|40.74|-73.979
(40.74,-73.979)|9|3036|40.74|-73.979
(40.74,-73.979)|10|2592|40.74|-73.979
(40.74,-73.979)|11|2536|40.74|-73.979
(40.74,-73.979)|12|2378|40.74|-73.979
(40.74,-73.979)|13|2161|40.74|-73.979
(40.74,-73.979)|14|1963|40.74|-73.979
(40.74,-73.979)|15|1967|40.74|-73.979
(40.74,-73.979)|16|1881|40.74|-73.979
(40.74,-73.979)|17|2090|40.74|-73.979
(40.74,-73.979)|18|2837|40.74|-73.979
(40.74,-73.979)|19|3643|40.74|-73.979
(40.74,-73.979)|20|3876|40.74|-73.979
(40.74,-73.979)|21|3517|40.74|-73.979
(40.74,-73.979)|22|3616|40.74|-73.979
(40.74,-73.979)|23|3660|40.74|-73.979
(40.74,-73.98)|0|1107|40.74|-73.98
(40.74,-73.98)|1|669|40.74|-73.98
(40.74,-73.98)|2|363|40.74|-73.98
(40.74,-73.98)|3|263|40.74|-73.98
(40.74,-73.98)|4|220|40.74|-73.98
(40.74,-73.98)|5|319|40.74|-73.98
(40.74,-73.98)|6|751|40.74|-73.98
(40.74,-73.98)|7|1519|40.74|-73.98
(40.74,-73.98)|8|2084|40.74|-73.98
(40.74,-73.98)|9|1529|40.74|-73.98
(40.74,-73.98)|10|1100|40.74|-73.98
(40.74,-73.98)|11|1214|40.74|-73.98
(40.74,-73.98)|12|1215|40.74|-73.98
(40.74,-73.98)|13|1144|40.74|-73.98
(40.74,-73.98)|14|1186|40.74|-73.98
(40.74,-73.98)|15|1157|40.74|-73.98
(40.74,-73.98)|16|1072|40.74|-73.98
(40.74,-73.98)|17|1280|40.74|-73.98
(40.74,-73.98)|18|1598|40.74|-73.98
(40.74,-73.98)|19|1829|40.74|-73.98
(40.74,-73.98)|20|1941|40.74|-73.98
(40.74,-73.98)|21|1738|40.74|-73.98
(40.74,-73.98)|22|1640|40.74|-73.98
(40.74,-73.98)|23|1501|40.74|-73.98
(40.74,-73.982)|0|2758|40.74|-73.982
(40.74,-73.982)|1|1919|40.74|-73.982
(40.74,-73.982)|2|1278|40.74|-73.982
(40.74,-73.982)|3|773|40.74|-73.982
(40.74,-73.982)|4|745|40.74|-73.982
(40.74,-73.982)|5|1447|40.74|-73.982
(40.74,-73.982)|6|3741|40.74|-73.982
(40.74,-73.982)|7|5963|40.74|-73.982
(40.74,-73.982)|8|5714|40.74|-73.982
(40.74,-73.982)|9|5384|40.74|-73.982
(40.74,-73.982)|10|4706|40.74|-73.982
(40.74,-73.982)|11|4176|40.74|-73.982
(40.74,-73.982)|12|4134|40.74|-73.982
(40.74,-73.982)|13|3635|40.74|-73.982
(40.74,-73.982)|14|3375|40.74|-73.982
(40.74,-73.982)|15|3236|40.74|-73.982
(40.74,-73.982)|16|3070|40.74|-73.982
(40.74,-73.982)|17|4006|40.74|-73.982
(40.74,-73.982)|18|5061|40.74|-73.982
(40.74,-73.982)|19|6127|40.74|-73.982
(40.74,-73.982)|20|5885|40.74|-73.982
(40.74,-73.982)|21|5164|40.74|-73.982
(40.74,-73.982)|22|4740|40.74|-73.982
(40.74,-73.982)|23|3898|40.74|-73.982
(40.74,-73.983)|0|906|40.74|-73.983
(40.74,-73.983)|1|677|40.74|-73.983
(40.74,-73.983)|2|465|40.74|-73.983
(40.74,-73.983)|3|310|40.74|-73.983
(40.74,-73.983)|4|326|40.74|-73.983
(40.74,-73.983)|5|501|40.74|-73.983
(40.74,-73.983)|6|1550|40.74|-73.983
(40.74,-73.983)|7|3429|40.74|-73.983
(40.74,-73.983)|8|3698|40.74|-73.983
(40.74,-73.983)|9|3346|40.74|-73.983
(40.74,-73.983)|10|1987|40.74|-73.983
(40.74,-73.983)|11|1748|40.74|-73.983
(40.74,-73.983)|12|1633|40.74|-73.983
(40.74,-73.983)|13|1422|40.74|-73.983
(40.74,-73.983)|14|1325|40.74|-73.983
(40.74,-73.983)|15|1127|40.74|-73.983
(40.74,-73.983)|16|1105|40.74|-73.983
(40.74,-73.983)|17|1443|40.74|-73.983
(40.74,-73.983)|18|1854|40.74|-73.983
(40.74,-73.983)|19|1979|40.74|-73.983
(40.74,-73.983)|20|1661|40.74|-73.983
(40.74,-73.983)|21|1603|40.74|-73.983
(40.74,-73.983)|22|1474|40.74|-73.983
(40.74,-73.983)|23|1242|40.74|-73.983
(40.74,-73.984)|0|1353|40.74|-73.984
(40.74,-73.984)|1|820|40.74|-73.984
(40.74,-73.984)|2|440|40.74|-73.984
(40.74,-73.984)|3|341|40.74|-73.984
(40.74,-73.984)|4|224|40.74|-73.984
(40.74,-73.984)|5|334|40.74|-73.984
(40.74,-73.984)|6|1170|40.74|-73.984
(40.74,-73.984)|7|1681|40.74|-73.984
(40.74,-73.984)|8|2526|40.74|-73.984
(40.74,-73.984)|9|2255|40.74|-73.984
(40.74,-73.984)|10|1561|40.74|-73.984
(40.74,-73.984)|11|1484|40.74|-73.984
(40.74,-73.984)|12|1614|40.74|-73.984
(40.74,-73.984)|13|1519|40.74|-73.984
